"doc_id","filepath","topo_x","topo_y","topo_z"
"766597e7","A-manyige/AI灵魂复刻包V2.0/00_README_复刻指南.md","reference","xie_baojian","active"
"05310750","A-manyige/AI灵魂复刻包V2.0/skills/📄 源文件/00_SKILL_REGISTRY.md","methodology","general","active"
"abed005f","A-manyige/AI灵魂复刻包V2.0/skills/00_SKILL_REGISTRY.md","methodology","general","active"
"284f4452","A-manyige/AI灵魂复刻包V2.0/workspace/成果交付/📄 源文件/满意解研究所V1.0成果汇总_审阅版.md","reference","liu_honglei","active"
"4b375d34","A-manyige/AI灵魂复刻包V2.0/workspace/成果交付/满意解研究所V1.0成果汇总_审阅版.md","reference","liu_honglei","active"
"10e6183e","A-manyige/AI灵魂复刻包V2.0/workspace/成果交付/方案文档/📄 源文件/满意解研究所V1.0成果汇总_审阅版.md","reference","liu_honglei","active"
"a77a7bf3","A-manyige/AI灵魂复刻包V2.0/workspace/成果交付/方案文档/满意解研究所V1.0成果汇总_审阅版.md","reference","liu_honglei","active"
"d34af49a","A-manyige/AI灵魂复刻包V2.0/runtime/📄 源文件/运行时说明.md","reference","xu_sir","active"
"10f5c5f2","A-manyige/AI灵魂复刻包V2.0/runtime/运行时说明.md","reference","xu_sir","active"
"2fe15ed7","A-manyige/AI灵魂复刻包V2.0/communication/📄 源文件/COMMUNICATION_DNA.md","reference","xu_sir","active"
"34cd10b5","A-manyige/AI灵魂复刻包V2.0/communication/COMMUNICATION_DNA.md","reference","xu_sir","active"
"01e07bfe","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/经验萃取官_角色定义.md","reference","xie_baojian","active"
"67147226","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/📄 源文件/经验萃取官_角色定义.md","reference","xie_baojian","active"
"664ba555","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/📄 源文件/README.md","reference","xie_baojian","active"
"628ef670","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/📄 源文件/项目进化官_角色定义.md","reference","xie_baojian","active"
"41785903","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/05_话术工具/📄 源文件/首批客户销售材料包_V0.1_模拟版.md","reference","xu_sir","active"
"a66b9634","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/05_话术工具/📄 源文件/对外话术转换手册.md","reference","xie_baojian","active"
"f7fba33d","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/05_话术工具/首批客户销售材料包_V0.1_模拟版.md","reference","xu_sir","active"
"c3768a26","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/05_话术工具/对外话术转换手册.md","reference","xie_baojian","active"
"a7f2f408","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/README.md","reference","xie_baojian","active"
"1aad3a6a","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/项目进化官_角色定义.md","reference","xie_baojian","active"
"58bc33e7","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/📄 源文件/六祖慧能_顿悟与红莲的双重关联.md","reference","xu_sir","active"
"6703e6b3","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/📄 源文件/五路图腾深化研究_慧能红莲立体解析.md","reference","luo_han","active"
"7343ee84","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/📄 源文件/学术根基-西蒙理论.md","reference","general","active"
"151bc08c","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/📄 源文件/五路图腾深化研究_红莲与六祖慧能.md","reference","luo_han","active"
"63ad918a","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/📄 源文件/研究报告审核意见_感知力决策知识图谱.md","reference","fang_yifeng","active"
"999da522","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/六祖慧能_顿悟与红莲的双重关联.md","reference","xu_sir","active"
"40166739","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/五路图腾深化研究_慧能红莲立体解析.md","reference","luo_han","active"
"8a6098f8","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/学术根基-西蒙理论.md","reference","general","active"
"82dc1393","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/五路图腾深化研究_红莲与六祖慧能.md","reference","luo_han","active"
"5f92e8b7","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/03_学术根基/研究报告审核意见_感知力决策知识图谱.md","reference","fang_yifeng","active"
"2f258e90","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/创始人画像_Egbertie.md","reference","xie_baojian","active"
"2a9fc17c","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/专家会诊流程模板.md","reference","luo_han","active"
"892be5a8","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/压力测试执行手册_极限72小时.md","reference","xu_sir","active"
"5bf2cf33","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/完整组织架构_整合版.md","reference","luo_han","active"
"a938f558","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/组织架构与职能说明.md","reference","xie_baojian","active"
"e23ca235","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/完整组织架构.md","reference","xie_baojian","active"
"6bbd741f","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/合伙人评估问卷_V2.0_感知力决策版.md","reference","general","active"
"9eb0013f","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/📄 源文件/战略核心档案.md","reference","xie_baojian","active"
"31aab44f","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/创始人画像_Egbertie.md","reference","xie_baojian","active"
"83fd68d3","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/专家会诊流程模板.md","reference","luo_han","active"
"cb1747bb","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/压力测试执行手册_极限72小时.md","reference","xu_sir","active"
"2d46777d","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/完整组织架构_整合版.md","reference","luo_han","active"
"70046559","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/组织架构与职能说明.md","reference","xie_baojian","active"
"53d3b5c4","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/完整组织架构.md","reference","xie_baojian","active"
"d87a2717","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/合伙人评估问卷_V2.0_感知力决策版.md","reference","general","active"
"0b5b527f","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/01_战略核心/战略核心档案.md","reference","xie_baojian","active"
"4feb1ddd","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/五路图腾更新记录_红莲到慧能.md","reference","xu_sir","active"
"c037b714","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/📄 源文件/五路图腾更新记录_红莲到慧能.md","reference","xu_sir","active"
"8b021e53","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/📄 源文件/版本迭代记录.md","reference","xie_baojian","active"
"ee9d6ee1","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/02_版本迭代/版本迭代记录.md","reference","xie_baojian","active"
"78b5ed20","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/07_命理内部/命理信息-内部参考.md","reference","xie_baojian","active"
"629b5bb6","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/07_命理内部/📄 源文件/命理信息-内部参考.md","reference","xie_baojian","active"
"b873e4db","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/首批客户销售材料_迭代记录.md","reference","xu_sir","active"
"bf53b310","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/33角色完整状态清单.md","reference","luo_han","active"
"ecd8f18c","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/首批客户销售材料_迭代记录.md","reference","xu_sir","active"
"46a17842","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/33角色完整状态清单.md","reference","luo_han","active"
"b1f051d7","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/未明确问题清单.md","reference","luo_han","active"
"bd66b484","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/现有任务清单.md","reference","xu_sir","active"
"cd58692b","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/执行待办清单.md","reference","luo_han","active"
"7f938488","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/每日进度报告_模板示例.md","reference","luo_han","active"
"8fd0ee93","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/未明确问题确认汇总.md","reference","xie_baojian","active"
"7e25371a","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/极限24小时测试材料包.md","reference","xu_sir","active"
"3ab62878","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/完整任务清单.md","reference","xu_sir","active"
"1880c41a","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/本周执行确认书.md","reference","xu_sir","active"
"123dad96","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/EEO首次访谈提纲_银行多岗位经验.md","reference","general","active"
"ec910de9","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/📄 源文件/现有任务清单_已确认版.md","reference","xu_sir","active"
"f7d55247","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/未明确问题清单.md","reference","luo_han","active"
"60f55371","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/现有任务清单.md","reference","xu_sir","active"
"1d939a22","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/执行待办清单.md","reference","luo_han","active"
"eadb8d32","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/每日进度报告_模板示例.md","reference","luo_han","active"
"39a07694","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/未明确问题确认汇总.md","reference","xie_baojian","active"
"e8d76c5b","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/极限24小时测试材料包.md","reference","xu_sir","active"
"015e39cd","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/完整任务清单.md","reference","xu_sir","active"
"8263db9e","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/本周执行确认书.md","reference","xu_sir","active"
"0c32b4b5","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/EEO首次访谈提纲_银行多岗位经验.md","reference","general","active"
"20518f87","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/08_执行待办/现有任务清单_已确认版.md","reference","xu_sir","active"
"5d137f59","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/06_反方质疑/📄 源文件/V1.0蓝军报告_命理相关质疑提取.md","reference","general","active"
"3cd425dc","A-manyige/AI灵魂复刻包V2.0/knowledge/满意解研究所资料库/06_反方质疑/V1.0蓝军报告_命理相关质疑提取.md","reference","general","active"
"58fe386f","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T03_GUANYIN_观自在.md","reference","xie_baojian","active"
"7dad2134","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_罗汉_V1.1.md","reference","luo_han","active"
"6c3856d2","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/15_图片资产制作计划.md","reference","general","active"
"92377cb8","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/05_项目愿景与真人专家体系.md","reference","liu_honglei","active"
"45ade395","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_满意妞_主控AI.md","reference","xie_baojian","active"
"74a79b06","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T03_GUANYIN_观自在.md","reference","xie_baojian","active"
"8fd759f5","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_罗汉_V1.1.md","reference","luo_han","active"
"0d7f914b","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/15_图片资产制作计划.md","reference","general","active"
"0e24f3a8","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/05_项目愿景与真人专家体系.md","reference","liu_honglei","active"
"e5095f99","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/01_满意妞_主控AI.md","reference","xie_baojian","active"
"ade8ef2e","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/14_CONTENT_内容总监.md","reference","liu_honglei","active"
"9e21a380","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/数字人替身管理系统_V1.0.md","reference","xu_sir","active"
"b59cab22","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/20_专家邀请函_四封.md","reference","liu_honglei","active"
"e4cbad24","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_谢宝剑_V1.1.md","reference","xie_baojian","active"
"6d1e16d1","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T04_CONFUCIUS_孔子.md","reference","liu_honglei","active"
"8f8806cf","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/04_五路图腾视觉规范.md","reference","general","active"
"afd64383","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/03_核心专家数字替身档案.md","reference","liu_honglei","active"
"ef9acffc","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T01_LIU_刘禹锡.md","reference","liu_honglei","active"
"c25bd4ae","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/21_飞书文档查找指引.md","reference","liu_honglei","active"
"cd416d2e","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/全体小伙伴员工档案_V2.0_完整版.md","reference","liu_honglei","active"
"4df9e53b","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/17_多维表格创建指南.md","reference","general","active"
"9837ed57","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/内部管理手册.md","reference","xie_baojian","active"
"24338742","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_黎红雷_V1.1.md","reference","liu_honglei","active"
"f74ae12f","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T05_HUINENG_六祖.md","reference","xu_sir","active"
"255724e9","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/01_五路图腾五行体系.md","reference","liu_honglei","active"
"d53d748e","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/数字人替身管理系统_V1.1.md","reference","xu_sir","active"
"64e2d070","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/00_README_文档包说明.md","reference","liu_honglei","active"
"efe15f9d","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_方翊沣.md","reference","xie_baojian","active"
"f4dc49db","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/13_ANNOUNCE_官宣官.md","reference","liu_honglei","active"
"46ed3ae0","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/组织架构图_SVG代码.md","reference","xu_sir","active"
"b80d0768","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/五路图腾可视化图.md","reference","general","active"
"fb6da501","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/项目_官宣执行手册.md","reference","xu_sir","active"
"ad32a299","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/官宣长文_品牌故事.md","reference","liu_honglei","active"
"4879ee59","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/技能安装跟踪.md","reference","xu_sir","active"
"472c7305","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/14_首页索引.md","reference","liu_honglei","active"
"63fdcb68","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/00_指挥官_Egbertie.md","reference","liu_honglei","active"
"bd624d84","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_许若圣_V1.0.md","reference","liu_honglei","active"
"9efaf5d2","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家数字替身_陈国祥.md","reference","xie_baojian","active"
"3b20292e","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/飞书同步状态说明.md","reference","liu_honglei","active"
"4630034c","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/系统复刻手册.md","reference","xie_baojian","active"
"1e915574","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/T02_SIMON_西蒙.md","reference","luo_han","active"
"1b0fc197","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/全体小伙伴员工档案.md","reference","liu_honglei","active"
"531603a1","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/📄 源文件/专家邀请邮件_四封.md","reference","liu_honglei","active"
"5ea72c84","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/05_执行待办/📄 源文件/政府补贴政策速查表.md","reference","xie_baojian","active"
"8b1937aa","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/05_执行待办/政府补贴政策速查表.md","reference","xie_baojian","active"
"1346d979","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/14_CONTENT_内容总监.md","reference","liu_honglei","active"
"b2a6f9a4","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/数字人替身管理系统_V1.0.md","reference","xu_sir","active"
"2a596a34","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/20_专家邀请函_四封.md","reference","liu_honglei","active"
"9a73042a","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/04_角色档案/📄 源文件/角色档案_Cron-Security_V1.0.md","reference","general","active"
"e6c7c6f9","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/04_角色档案/角色档案_Cron-Security_V1.0.md","reference","general","active"
"3b6a203a","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_谢宝剑_V1.1.md","reference","xie_baojian","active"
"7109240f","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T04_CONFUCIUS_孔子.md","reference","liu_honglei","active"
"9acb6c5c","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/04_五路图腾视觉规范.md","reference","general","active"
"682e1693","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/03_核心专家数字替身档案.md","reference","liu_honglei","active"
"6914c3eb","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T01_LIU_刘禹锡.md","reference","liu_honglei","active"
"dd62d653","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/21_飞书文档查找指引.md","reference","liu_honglei","active"
"cae6f00d","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/全体小伙伴员工档案_V2.0_完整版.md","reference","liu_honglei","active"
"7a799f7b","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/17_多维表格创建指南.md","reference","general","active"
"d4c691d2","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/内部管理手册.md","reference","xie_baojian","active"
"aa7ef4f2","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_黎红雷_V1.1.md","reference","liu_honglei","active"
"551dd6fd","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T05_HUINENG_六祖.md","reference","xu_sir","active"
"5cfe5254","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_五路图腾五行体系.md","reference","liu_honglei","active"
"a2354356","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/数字人替身管理系统_V1.1.md","reference","xu_sir","active"
"aee0d895","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/00_README_文档包说明.md","reference","liu_honglei","active"
"b76b2a5b","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_方翊沣.md","reference","xie_baojian","active"
"a93a76cd","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/13_ANNOUNCE_官宣官.md","reference","liu_honglei","active"
"958b1819","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/组织架构图_SVG代码.md","reference","xu_sir","active"
"8901553f","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/案例003_投资人介绍合伙_FA撮合闪电合伙.md","reference","xie_baojian","active"
"ce46a978","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/📄 源文件/案例003_投资人介绍合伙_FA撮合闪电合伙.md","reference","xie_baojian","active"
"f6f078d0","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/📄 源文件/案例002_朋友合伙_同学战友转型硬科技.md","reference","luo_han","active"
"025522f4","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/📄 源文件/案例001_跨代际合伙_科学家+企业家二代.md","reference","general","active"
"7787488c","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/案例002_朋友合伙_同学战友转型硬科技.md","reference","luo_han","active"
"1abde9c9","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/01_核心研究/沙盘案例库/案例001_跨代际合伙_科学家+企业家二代.md","reference","general","active"
"2fa434f7","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/五路图腾可视化图.md","reference","general","active"
"c12632d3","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/项目_官宣执行手册.md","reference","xu_sir","active"
"06d636a0","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/官宣长文_品牌故事.md","reference","liu_honglei","active"
"4f40e211","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/技能安装跟踪.md","reference","xu_sir","active"
"98da0b97","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/06_话术工具/📄 源文件/初次咨询问卷模板.md","reference","luo_han","active"
"4fde8eee","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/06_话术工具/初次咨询问卷模板.md","reference","luo_han","active"
"ccdee730","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/14_首页索引.md","reference","liu_honglei","active"
"2e841bb0","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/00_指挥官_Egbertie.md","reference","liu_honglei","active"
"314e0cdf","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_许若圣_V1.0.md","reference","liu_honglei","active"
"5f898c57","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家数字替身_陈国祥.md","reference","xie_baojian","active"
"eb87dda3","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/飞书同步状态说明.md","reference","liu_honglei","active"
"5548588e","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/系统复刻手册.md","reference","xie_baojian","active"
"0c0a2340","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/T02_SIMON_西蒙.md","reference","luo_han","active"
"3dd49fd3","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/全体小伙伴员工档案.md","reference","liu_honglei","active"
"afd0d34b","A-manyige/AI灵魂复刻包V2.0/knowledge/本地文档包/专家邀请邮件_四封.md","reference","liu_honglei","active"
"f13cc316","A-manyige/AI灵魂复刻包V2.0/soul/03_MEMORY.md","reference","xu_sir","active"
"28d6bb14","A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/03_MEMORY.md","reference","xu_sir","active"
"de09860a","A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/04_AGENTS.md","reference","xu_sir","active"
"d0f4cf1f","A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/02_USER.md","reference","general","active"
"f4325996","A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/00_IDENTITY.md","reference","xu_sir","active"
"692dee91","A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/01_SOUL.md","reference","xu_sir","active"
"59419daa","A-manyige/AI灵魂复刻包V2.0/soul/📄 源文件/05_HEARTBEAT.md","reference","xu_sir","active"
"3d6668bd","A-manyige/AI灵魂复刻包V2.0/soul/04_AGENTS.md","reference","xu_sir","active"
"738248d4","A-manyige/AI灵魂复刻包V2.0/soul/02_USER.md","reference","general","active"
"193abaef","A-manyige/AI灵魂复刻包V2.0/soul/00_IDENTITY.md","reference","xu_sir","active"
"2d79a440","A-manyige/AI灵魂复刻包V2.0/soul/01_SOUL.md","reference","xu_sir","active"
"b1af15fd","A-manyige/AI灵魂复刻包V2.0/soul/05_HEARTBEAT.md","reference","xu_sir","active"
"1a250db2","A-manyige/05_📦历史归档/行业资讯/📄 源文件/2026-03-14_资讯摘要.md","reference","xu_sir","archived"
"ad3df1fa","A-manyige/05_📦历史归档/行业资讯/2026-03-18_资讯摘要.md","reference","xie_baojian","archived"
"e623cf44","A-manyige/05_📦历史归档/行业资讯/2026-03-14_资讯摘要.md","reference","xu_sir","archived"
"02758f27","A-manyige/05_📦历史归档/📄 源文件/任务补救报告_URG-001.md","reference","xu_sir","archived"
"654d5cd4","A-manyige/05_📦历史归档/📄 源文件/任务补救报告_URG-002.md","reference","xu_sir","archived"
"51620a06","A-manyige/05_📦历史归档/任务补救报告_URG-001.md","reference","xu_sir","archived"
"d9fe92fd","A-manyige/05_📦历史归档/学习笔记/📄 源文件/持续学习进修计划.md","reference","liu_honglei","archived"
"68cdb96f","A-manyige/05_📦历史归档/学习笔记/📄 源文件/夜间经验萃取_2026-03-14_儒商与满意解理论整合.md","reference","liu_honglei","archived"
"918838e3","A-manyige/05_📦历史归档/学习笔记/午间学习_2026-03-15_AI决策与硬科技投资.md","reference","xie_baojian","archived"
"b4c3600f","A-manyige/05_📦历史归档/学习笔记/持续学习进修计划.md","reference","liu_honglei","archived"
"65b598e0","A-manyige/05_📦历史归档/学习笔记/夜间经验萃取_氛围编程方法论_2026-03-16.md","reference","xu_sir","archived"
"a12d1ba4","A-manyige/05_📦历史归档/学习笔记/夜间经验萃取_五路图腾与专家体系_2026-03-15.md","reference","luo_han","archived"
"1e0a1f4c","A-manyige/05_📦历史归档/学习笔记/夜间经验萃取_2026-03-14_儒商与满意解理论整合.md","reference","liu_honglei","archived"
