"doc_id","filepath","topo_x","topo_y","topo_z"
"86246b69","./knowledge/week20_ingested/12_记忆档案/W20-1C98B7-v1.3_parallel_phrases_report.md","reference","general","active"
"e0cd3fcb","./knowledge/week20_ingested/12_记忆档案/W20-DF6884-v1.3_parallel_phrases.md","reference","general","active"
"a5d51cd2","./knowledge/week20_ingested/12_记忆档案/W20-67599D-voice_memo_insights.md","reference","xu_sir","active"
"f3f08e24","./knowledge/week20_ingested/12_记忆档案/W20-7C851E-v1.3_calibration_full_report.md","reference","luo_han","active"
"36a2af54","./knowledge/week20_ingested/12_记忆档案/W20-AB4E51-skill_treasure_hunt.md","methodology","general","active"
"8762f6e1","./knowledge/week20_ingested/12_记忆档案/W20-8BC425-token_optimization_strategy.md","reference","general","active"
"9e483b25","./knowledge/week20_ingested/12_记忆档案/W20-CE8719-partners_mountain_ep1_script.md","reference","general","active"
"7f45288c","./knowledge/week20_ingested/12_记忆档案/W20-464BDD-v1.3_final_decisions.md","reference","xu_sir","active"
"fe956b18","./knowledge/week20_ingested/12_记忆档案/W20-5ECFA6-token_tracking_2026-03-24.md","reference","general","active"
"5be7167e","./knowledge/week20_ingested/12_记忆档案/W20-AEDDAC-v1.3_upgrade_completion_report.md","reference","xu_sir","active"
"9e92d015","./knowledge/week20_ingested/12_记忆档案/W20-8F416A-nine_grid_launch_plan.md","reference","general","active"
"96b681bc","./knowledge/week20_ingested/WEEK20_REPORT.md","reference","general","active"
"a5ea2739","./knowledge/week11_ingested/WEEK11_REPORT.md","reference","general","active"
"98d0d2ff","./knowledge/week11_ingested/11_Skill文档/W11-BF20CC-SKILL.md","methodology","general","active"
"cfbebc9e","./knowledge/week11_ingested/11_Skill文档/W11-A75765-SKILL.md","methodology","general","active"
"d885308d","./knowledge/week11_ingested/11_Skill文档/W11-90A16F-SKILL.md","methodology","general","active"
"ca392b96","./knowledge/week11_ingested/11_Skill文档/W11-626A58-advanced.md","reference","general","active"
"53aff4b1","./knowledge/week11_ingested/11_Skill文档/W11-4FDC97-README.md","reference","general","active"
"7b007659","./knowledge/week11_ingested/11_Skill文档/W11-0AB42C-README.md","reference","general","active"
"fbf54ba9","./knowledge/week11_ingested/11_Skill文档/W11-2E8B0E-SKILL.md","methodology","general","active"
"5ddb832c","./knowledge/week11_ingested/11_Skill文档/W11-552BA3-SKILL.md","methodology","general","active"
"68ad03df","./knowledge/week11_ingested/11_Skill文档/W11-CDDBE8-SKILL.md","methodology","general","active"
"20dddeba","./knowledge/week11_ingested/11_Skill文档/W11-330E7E-SKILL.md","methodology","general","active"
"ba1203c4","./knowledge/week11_ingested/11_Skill文档/W11-2E83BF-SKILL.md","methodology","general","active"
"ed7dcf1b","./knowledge/week11_ingested/11_Skill文档/W11-692216-SKILL.md","methodology","xu_sir","active"
"376b146b","./knowledge/week11_ingested/11_Skill文档/W11-443562-SKILL.md","methodology","general","active"
"e41541f0","./knowledge/week11_ingested/11_Skill文档/W11-A169AB-SKILL.md","methodology","liu_honglei","active"
"2c33bf44","./knowledge/week11_ingested/11_Skill文档/W11-90BCD6-SKILL.md","methodology","xu_sir","active"
"1db8275a","./knowledge/week11_ingested/11_Skill文档/W11-FB15D2-kimi-function-prompts.md","reference","general","active"
"953d13ee","./knowledge/week11_ingested/11_Skill文档/W11-F8B4BC-SKILL.md","methodology","general","active"
"75500c53","./knowledge/week11_ingested/11_Skill文档/W11-D1AF31-kimi-prompts-v2.md","reference","general","active"
"5f9bf8f2","./knowledge/week11_ingested/11_Skill文档/W11-E3B57D-SKILL.md","methodology","general","active"
"86434d28","./knowledge/week11_ingested/11_Skill文档/W11-4F5575-SKILL.md","methodology","general","active"
"a6a3e18d","./knowledge/week11_ingested/11_Skill文档/W11-E13C6B-history.md","reference","general","active"
"f176b190","./knowledge/week11_ingested/11_Skill文档/W11-488584-SKILL.md","methodology","general","active"
"cbc52eca","./knowledge/week11_ingested/11_Skill文档/W11-875B40-README.md","reference","xu_sir","active"
"ddd3c7cc","./knowledge/week11_ingested/11_Skill文档/W11-7BB6FD-SKILL.md","methodology","general","active"
"d81e673f","./knowledge/week11_ingested/11_Skill文档/W11-B05127-SKILL.md","methodology","general","active"
"d40ce5e3","./knowledge/week11_ingested/11_Skill文档/W11-FDFBC3-commands.md","reference","general","active"
"64118fe6","./knowledge/week11_ingested/11_Skill文档/W11-E775A0-SKILL.md","methodology","general","active"
"088730ae","./knowledge/week11_ingested/11_Skill文档/W11-6935B9-README.md","reference","general","active"
"9c56a8cc","./knowledge/week11_ingested/11_Skill文档/W11-48179A-SKILL.md","methodology","general","active"
"17be7bbc","./knowledge/week11_ingested/11_Skill文档/W11-4136D3-collaboration.md","reference","general","active"
"4d4aebb9","./knowledge/week11_ingested/11_Skill文档/W11-141AB6-SKILL.md","methodology","general","active"
"075d6e8a","./knowledge/week11_ingested/11_Skill文档/W11-3FF16D-SKILL.md","methodology","general","active"
"0e244402","./knowledge/week11_ingested/11_Skill文档/W11-ED1974-SKILL.md","methodology","general","active"
"44cc6ab4","./knowledge/week11_ingested/11_Skill文档/W11-06EE19-SKILL.md","methodology","general","active"
"67b52042","./knowledge/week11_ingested/11_Skill文档/W11-D20F95-SKILL.md","methodology","general","active"
"d0a74eac","./knowledge/week11_ingested/11_Skill文档/W11-2B3C17-README.md","reference","general","active"
"098dac6c","./knowledge/week11_ingested/11_Skill文档/W11-60BE18-SKILL.md","methodology","general","active"
"5e056bb2","./knowledge/week11_ingested/11_Skill文档/W11-E317E5-membership-benefits-guide.md","reference","general","active"
"c558440d","./knowledge/week11_ingested/11_Skill文档/W11-9A6C6B-SKILL.md","methodology","general","active"
"c49300c0","./knowledge/week11_ingested/11_Skill文档/W11-EA1B39-SKILL.md","methodology","xu_sir","active"
"fdb75b79","./knowledge/week11_ingested/11_Skill文档/W11-A4E261-SKILL.md","methodology","general","active"
"7fc73ce7","./knowledge/week11_ingested/11_Skill文档/W11-5CAA5B-SKILL.md","methodology","general","active"
"f81875b8","./knowledge/week11_ingested/11_Skill文档/W11-C3854B-SKILL.md","methodology","xu_sir","active"
"4dde78d9","./knowledge/week11_ingested/11_Skill文档/W11-AB86F9-SKILL.md","methodology","general","active"
"4e9662ba","./knowledge/week11_ingested/11_Skill文档/W11-3B3A93-SKILL.md","methodology","general","active"
"69d00b65","./knowledge/week11_ingested/11_Skill文档/W11-1E6F2B-SKILL.md","methodology","general","active"
"782d536e","./knowledge/week11_ingested/11_Skill文档/W11-056EF0-README.md","reference","general","active"
"8da16597","./knowledge/week11_ingested/11_Skill文档/W11-7741BF-SKILL.md","methodology","general","active"
"b84a9daa","./knowledge/week11_ingested/11_Skill文档/W11-E71959-SKILL.md","methodology","general","active"
"f7a46806","./knowledge/week11_ingested/11_Skill文档/W11-FBB96C-QUICKSTART.md","reference","general","active"
"a02b3592","./knowledge/products/partner_match_system/OVERVIEW.md","reference","liu_honglei","active"
"930a873d","./knowledge/products/partner_match_system/README.md","reference","luo_han","active"
"a3f47ced","./knowledge/products/partner_match_system/DELIVERY.md","reference","luo_han","active"
"47329581","./knowledge/products/partner_match_system/API.md","reference","general","active"
"b9deb92f","./knowledge/products/partner_match_system/USER_MANUAL.md","reference","general","active"
"f6c10f42","./knowledge/products/partner_founder_intelligence/iteration-3-intervention-system.md","reference","xie_baojian","active"
"b912b48f","./knowledge/products/partner_founder_intelligence/iteration-2-prediction-models.md","reference","fang_yifeng","active"
"95d653a5","./knowledge/products/partner_founder_intelligence/PFI-2.0-Ultimate-Handbook.md","reference","xu_sir","active"
"04fd455b","./knowledge/products/partner_founder_intelligence/iteration-4-scale-delivery.md","reference","general","active"
"2949a3de","./knowledge/products/partner_founder_intelligence/iteration-5-data-asset.md","reference","xie_baojian","active"
"39123303","./knowledge/products/partner_founder_intelligence/iteration-1-deep-assessment.md","reference","fang_yifeng","active"
"6f887fa6","./knowledge/week3_ingested/01_研究报告/W3-0D0B9F-BATCH_SCRIPT_CREATION_1.md","reference","general","active"
"64b764b6","./knowledge/week3_ingested/01_研究报告/W3-0AD351-BATCH_CRON_INTEGRATION_2.md","reference","general","active"
"5be1a410","./knowledge/week3_ingested/01_研究报告/W3-682A9F-BULK_CONVERSION_TRACKER.md","reference","general","active"
"b4262ffc","./knowledge/week3_ingested/01_研究报告/W3-3E8065-5STANDARD_STATUS_REPORT.md","reference","general","active"
"b52fd0d3","./knowledge/week3_ingested/01_研究报告/W3-32BDBE-DISASTER_RECOVERY_V1.1.md","reference","xu_sir","active"
"80b21d54","./knowledge/week3_ingested/01_研究报告/W3-FFAFBF-5STANDARD_TODO_P2.md","reference","general","active"
"0cfce126","./knowledge/week3_ingested/01_研究报告/W3-5BD6D3-COMPLETENESS_TRACKER_LATEST.md","reference","general","active"
"65cbe97d","./knowledge/week3_ingested/01_研究报告/W3-961FF4-AUDIT_MASTER.md","reference","general","active"
"ec6733b5","./knowledge/week3_ingested/01_研究报告/W3-4FB030-COMPLETION_REPORT_2026-03-26.md","reference","general","active"
"7a3c8a82","./knowledge/week3_ingested/01_研究报告/W3-5A5380-BLUE_ARMY_STRESS_TEST_PLAN.md","reference","xu_sir","active"
"3edeaf69","./knowledge/week3_ingested/01_研究报告/W3-DF48D0-5STANDARD_COMPLETION_REPORT.md","reference","general","active"
"8b2b028f","./knowledge/week3_ingested/01_研究报告/W3-BC2B7F-DISASTER_RECOVERY_EXECUTION_PLAN.md","reference","general","active"
"e277b698","./knowledge/week3_ingested/01_研究报告/W3-C93C2F-API_KEY_ROTATION_PLAN_A.md","reference","general","active"
"2b128f76","./knowledge/week3_ingested/01_研究报告/W3-7BA90A-BLUE_SENTINEL_7STANDARD_SCHEME.md","reference","general","active"
"5f01e614","./knowledge/week3_ingested/01_研究报告/W3-0714FE-5STANDARD_REMEDIATION_STATUS.md","reference","general","active"
"00b6253d","./knowledge/week3_ingested/01_研究报告/W3-FA7DE3-BATCH_CRON_INTEGRATION_1.md","reference","xu_sir","active"
"f2a91a65","./knowledge/week3_ingested/01_研究报告/W3-5BC1BE-AUTOMATION_PIPELINE_FIX_PLAN.md","reference","general","active"
"5b5ce3c3","./knowledge/week3_ingested/01_研究报告/W3-04A57A-ACTION_PLAN_Immortal_State_2026-03-26.md","reference","general","active"
"d3086854","./knowledge/week3_ingested/01_研究报告/W3-3B19ED-BLUE_TEAM_EXECUTION_REPORT_2026-03-27.md","reference","general","active"
"560c3d7e","./knowledge/week3_ingested/01_研究报告/W3-6FA326-DEVILS_ADVOCATE_VIEWS.md","reference","general","active"
"1d673980","./knowledge/week3_ingested/01_研究报告/W3-3C59CD-BLUE_ARMY_STRESS_TEST_REPORT.md","reference","xu_sir","active"
"5099c4a9","./knowledge/week3_ingested/01_研究报告/W3-66EEC2-CALIBRATION_REPORT.md","reference","luo_han","active"
"cea02aca","./knowledge/week3_ingested/01_研究报告/W3-7C2079-DUAL_LINK_ANALYSIS_2026-03-26.md","reference","general","active"
"c61136ac","./knowledge/week3_ingested/01_研究报告/W3-A1E93B-BLUE_TEAM_COMPREHENSIVE_AUDIT_2026-03-26.md","reference","general","active"
"9ec61faf","./knowledge/week3_ingested/01_研究报告/W3-563DE2-CRON-ANALYSIS-v1.0-FIN-260322-Time-Conflict.md","reference","general","active"
"6b9fecd0","./knowledge/week3_ingested/01_研究报告/W3-BAB3DF-BLUE_TEAM_SUPERVISION_AUDIT_2026-03-26.md","reference","general","active"
"b3a0f63b","./knowledge/week3_ingested/01_研究报告/W3-1547CD-BULK_PROGRESS_REPORT_1350.md","reference","general","active"
"5b5b1e3d","./knowledge/week3_ingested/01_研究报告/W3-F1ADCB-CONTENT_CONSISTENCY_V1.md","reference","xie_baojian","active"
"4fb3bec4","./knowledge/week3_ingested/01_研究报告/W3-227708-COMPLETE_COMMITMENT_AUDIT.md","reference","general","active"
"153f2571","./knowledge/week3_ingested/01_研究报告/W3-400076-ASSOCIATED_CORRECTIONS_REPORT.md","reference","general","active"
"1b8ec353","./knowledge/week3_ingested/01_研究报告/W3-75FA03-5STANDARD_TODO_LIST.md","reference","general","active"
"6dfe9d10","./knowledge/week3_ingested/01_研究报告/W3-F3A2B1-5STANDARD_UNCOVERED_SKILLS.md","methodology","general","active"
"220529b8","./knowledge/week3_ingested/01_研究报告/W3-A6BC61-5STANDARD_100_PERCENT_COMPLETE_2026-03-26.md","reference","general","active"
"4ae00774","./knowledge/week3_ingested/01_研究报告/W3-8376BF-CRON_V2_DEPLOYMENT_REPORT.md","reference","general","active"
"caf78a26","./knowledge/week3_ingested/01_研究报告/W3-CA1976-DISASTER_RECOVERY_V2.md","reference","xu_sir","active"
"aa33f7d4","./knowledge/week3_ingested/01_研究报告/W3-B2EB3A-7STANDARD_META_AUDIT.md","reference","general","active"
"2fb2c24d","./knowledge/week3_ingested/01_研究报告/W3-45B521-DEPLOYMENT_REPORT.md","reference","general","active"
"5044d1fc","./knowledge/week3_ingested/01_研究报告/W3-398272-COMMIT_CHECKLIST.md","reference","general","active"
"cb37d32d","./knowledge/week3_ingested/01_研究报告/W3-E2AFAD-BLUE_ARMY_AUDIT_LOG.md","reference","xu_sir","active"
"471d0605","./knowledge/week3_ingested/01_研究报告/W3-05268D-BATCH_SCRIPT_CREATION_2.md","reference","general","active"
"8aaf85ad","./knowledge/week3_ingested/01_研究报告/W3-A0918A-ANNOUNCEMENT_READINESS_CHECK.md","reference","xie_baojian","active"
"5f25aa38","./knowledge/week3_ingested/01_研究报告/W3-7253E2-BLUE_AUDIT_REMEDIATION_REPORT.md","reference","xu_sir","active"
"face2505","./knowledge/week3_ingested/01_研究报告/W3-EDE5C9-API_INTEGRATION_STATUS.md","reference","general","active"
"794d975f","./knowledge/week3_ingested/01_研究报告/W3-9E0B31-BLUE_TEAM_TOKEN_OPTIMIZATION_REPORT_2026-03-26.md","reference","general","active"
"1ba0c767","./knowledge/week3_ingested/01_研究报告/W3-EF8428-DISASTER_RECOVERY_GAP_ANALYSIS.md","reference","general","active"
"ea3834c0","./knowledge/week3_ingested/01_研究报告/W3-EE2F11-DIGITAL_PERSONA_COMPLETE_REPORT_2026-03-26.md","reference","xie_baojian","active"
"462f7099","./knowledge/week3_ingested/01_研究报告/W3-7F5A7C-BLUE_ARMY_STRESS_TEST_EXECUTION.md","reference","xu_sir","active"
"07cd2459","./knowledge/week3_ingested/01_研究报告/W3-8FC400-BULK_PROGRESS_REALTIME.md","reference","general","active"
"0f9fc78a","./knowledge/week3_ingested/01_研究报告/W3-0722DE-DEEP_CLEANING_REPORT.md","reference","liu_honglei","active"
"1cb95cd3","./knowledge/week3_ingested/WEEK3_REPORT.md","reference","general","active"
"dea96500","./knowledge/week3_ingested/02_实施方案/W3-856F71-CRON_IMPLICIT_MECHANISMS.md","implementation","general","active"
"26f75574","./knowledge/week12_ingested/11_Skill文档/W12-4ED1B9-SKILL.md","methodology","general","active"
"bf72ea9c","./knowledge/week12_ingested/11_Skill文档/W12-3AB714-SKILL.md","methodology","general","active"
"16fda259","./knowledge/week12_ingested/11_Skill文档/W12-9DB2B8-SKILL.md","methodology","general","active"
"96a7535c","./knowledge/week12_ingested/11_Skill文档/W12-C57756-SKILL.md","methodology","general","active"
"8759c11d","./knowledge/week12_ingested/11_Skill文档/W12-1EE727-CHANNELLOG.md","reference","general","active"
"a91b3552","./knowledge/week12_ingested/11_Skill文档/W12-8BF9C3-SKILL.md","methodology","general","active"
"11d07ff4","./knowledge/week12_ingested/11_Skill文档/W12-4C34DB-SKILL.md","methodology","general","active"
"ff83672f","./knowledge/week12_ingested/11_Skill文档/W12-7A4144-SKILL.md","methodology","general","active"
"036acc68","./knowledge/week12_ingested/11_Skill文档/W12-350686-SKILL.md","methodology","general","active"
"4e10d841","./knowledge/week12_ingested/11_Skill文档/W12-50E7B0-SKILL.md","methodology","xu_sir","active"
"5ded3045","./knowledge/week12_ingested/11_Skill文档/W12-95A89A-SKILL.md","methodology","general","active"
"0bb3e9eb","./knowledge/week12_ingested/11_Skill文档/W12-A5BC13-SKILL.md","methodology","general","active"
"bbd5486a","./knowledge/week12_ingested/11_Skill文档/W12-574197-SKILL.md","methodology","general","active"
"153733cc","./knowledge/week12_ingested/11_Skill文档/W12-940D5E-SKILL.md","methodology","general","active"
"bd0ef43a","./knowledge/week12_ingested/11_Skill文档/W12-200F8C-SKILL.md","methodology","luo_han","active"
"dc0d0cc5","./knowledge/week12_ingested/11_Skill文档/W12-2397D5-SKILL.md","methodology","general","active"
"c2c50e93","./knowledge/week12_ingested/11_Skill文档/W12-BE1F44-SKILL.md","methodology","general","active"
"be04b71b","./knowledge/week12_ingested/11_Skill文档/W12-7F31D4-SKILL.md","methodology","general","active"
"50aa8252","./knowledge/week12_ingested/11_Skill文档/W12-60EF8D-SKILL.md","methodology","general","active"
"bf36e806","./knowledge/week12_ingested/11_Skill文档/W12-028F99-SKILL.md","methodology","general","active"
"b5c85cd2","./knowledge/week12_ingested/11_Skill文档/W12-5C4DDD-SKILL.md","methodology","general","active"
"52b3224b","./knowledge/week12_ingested/11_Skill文档/W12-A3A10D-CHANGELOG.md","reference","general","active"
"d3fdccf5","./knowledge/week12_ingested/11_Skill文档/W12-7379C9-SKILL.md","methodology","general","active"
"3f2379e7","./knowledge/week12_ingested/11_Skill文档/W12-B67AA1-19cece98-7592-8ae5-8000-000001068550_runbook-template.md","reference","general","active"
"e530804f","./knowledge/week12_ingested/11_Skill文档/W12-1786FE-SKILL.md","methodology","general","active"
"bee74b2e","./knowledge/week12_ingested/11_Skill文档/W12-5DDD05-SKILL.md","methodology","general","active"
"3cc869a0","./knowledge/week12_ingested/11_Skill文档/W12-A5C815-SKILL.md","methodology","general","active"
"85e07ab4","./knowledge/week12_ingested/11_Skill文档/W12-1D61BA-SKILL.md","methodology","xu_sir","active"
"6a2917b7","./knowledge/week12_ingested/11_Skill文档/W12-ADA657-SKILL.md","methodology","xie_baojian","active"
"e327cc0c","./knowledge/week12_ingested/11_Skill文档/W12-07B079-SKILL.md","methodology","general","active"
"a383276a","./knowledge/week12_ingested/11_Skill文档/W12-F97D3C-SKILL.md","methodology","general","active"
"2f7ae95b","./knowledge/week12_ingested/11_Skill文档/W12-518F74-SKILL.md","methodology","general","active"
"ef4bf8cc","./knowledge/week12_ingested/11_Skill文档/W12-111CB5-SKILL.md","methodology","general","active"
"f6390820","./knowledge/week12_ingested/11_Skill文档/W12-E33B8B-SKILL.md","methodology","general","active"
"62900278","./knowledge/week12_ingested/11_Skill文档/W12-49BAC3-SKILL.md","methodology","general","active"
"bd90c1d7","./knowledge/week12_ingested/11_Skill文档/W12-D5DC4C-international-search.md","reference","general","active"
"c1df710c","./knowledge/week12_ingested/11_Skill文档/W12-62B1D5-SKILL.md","methodology","general","active"
"793e64d0","./knowledge/week12_ingested/11_Skill文档/W12-556A45-SKILL.md","methodology","general","active"
"b8b5e08b","./knowledge/week12_ingested/11_Skill文档/W12-4790AD-config_guide.md","implementation","general","active"
"cb9b900a","./knowledge/week12_ingested/11_Skill文档/W12-19B797-SKILL.md","methodology","general","active"
"6a7c8a0c","./knowledge/week12_ingested/11_Skill文档/W12-66163B-SKILL.md","methodology","general","active"
"99941649","./knowledge/week12_ingested/11_Skill文档/W12-0C3504-SKILL.md","methodology","general","active"
"785ee1ed","./knowledge/week12_ingested/11_Skill文档/W12-83DCBA-SKILL.md","methodology","general","active"
"8a6e7bd5","./knowledge/week12_ingested/11_Skill文档/W12-375D0A-SKILL.md","methodology","general","active"
"f17bd7b6","./knowledge/week12_ingested/11_Skill文档/W12-C49B33-SKILL.md","methodology","general","active"
"803cd7a5","./knowledge/week12_ingested/11_Skill文档/W12-08D58E-SKILL.md","methodology","general","active"
"eaffab55","./knowledge/week12_ingested/11_Skill文档/W12-3642C5-SKILL.md","methodology","general","active"
"f9ee70c1","./knowledge/week12_ingested/11_Skill文档/W12-5C4FDB-SKILL.md","methodology","general","active"
"469f45ee","./knowledge/week12_ingested/11_Skill文档/W12-BB15E6-SKILL.md","methodology","general","active"
"c13b862b","./knowledge/week12_ingested/11_Skill文档/W12-4CE470-SKILL.md","methodology","general","active"
"99034183","./knowledge/week12_ingested/WEEK12_REPORT.md","reference","general","active"
"483bde8f","./knowledge/week18_ingested/12_记忆档案/W18-AC96F1-hourly-check-2026-03-15-0624.md","reference","general","active"
"756ff5f0","./knowledge/week18_ingested/12_记忆档案/W18-469204-cron-expansion-plan-2026-03-27.md","reference","general","active"
"1ff39ca2","./knowledge/week18_ingested/12_记忆档案/W18-75BDD7-2026-03-20-link-06-firecrawl.md","reference","general","active"
"89ade03d","./knowledge/week18_ingested/12_记忆档案/W18-76B3DB-info-collection-2026-03-15-1700.md","reference","xu_sir","active"
"66bc5f5e","./knowledge/week18_ingested/12_记忆档案/W18-340840-2026-03-20-link-16-placeholder.md","reference","general","active"
"63249550","./knowledge/week18_ingested/12_记忆档案/W18-BCEC34-OTHER_LINKS_CHECK_PLAN.md","reference","general","active"
"45532fd2","./knowledge/week18_ingested/12_记忆档案/W18-D5A441-2026-03-20-link-17-placeholder.md","reference","general","active"
"0330e6f2","./knowledge/week18_ingested/12_记忆档案/W18-4BA1E8-hourly_coordination_2026-03-15_1124.md","reference","general","active"
"01afbab8","./knowledge/week18_ingested/12_记忆档案/W18-239227-blue-army-deep-audit-2026-03-27.md","reference","general","active"
"bf57b9cb","./knowledge/week18_ingested/12_记忆档案/W18-AC63FE-kimi_link_01_record.md","reference","general","active"
"1a16da70","./knowledge/week18_ingested/12_记忆档案/W18-ADF9F3-blue-army-final-audit-2026-03-27.md","reference","general","active"
"831a28c4","./knowledge/week18_ingested/12_记忆档案/W18-B63FA9-kimi_link_04_record.md","reference","general","active"
"18661596","./knowledge/week18_ingested/12_记忆档案/W18-213551-2026-03-20-link-21-placeholder.md","reference","general","active"
"8f0bff0c","./knowledge/week18_ingested/12_记忆档案/W18-415E75-2026-03-20-link-05-mineru.md","reference","general","active"
"90f8d2fa","./knowledge/week18_ingested/12_记忆档案/W18-B59D1C-2026-03-20-link-11-ollama.md","reference","general","active"
"aa5e1237","./knowledge/week18_ingested/12_记忆档案/W18-7DC196-2026-03-16_06-00_hourly.md","reference","general","active"
"bac0eee3","./knowledge/week18_ingested/12_记忆档案/W18-ADB15D-2026-03-20-link-19-placeholder.md","reference","general","active"
"77f3e89e","./knowledge/week18_ingested/12_记忆档案/W18-355F56-2026-03-20-link-09-reactemail.md","reference","general","active"
"d36457db","./knowledge/week18_ingested/12_记忆档案/W18-40F02F-2026-03-20-link-03-typeui.md","reference","xu_sir","active"
"ce567345","./knowledge/week18_ingested/12_记忆档案/W18-DBF2D5-2026-03-20-link-01-deepseek.md","reference","general","active"
"973fc342","./knowledge/week18_ingested/12_记忆档案/W18-34FD17-link_check_progress.md","reference","general","active"
"36aa6b06","./knowledge/week18_ingested/12_记忆档案/W18-1F6A6C-2026-03-20-link-20-placeholder.md","reference","general","active"
"dd874bd1","./knowledge/week18_ingested/12_记忆档案/W18-A15773-fang_yifeng_profile_v1.md","reference","fang_yifeng","active"
"29af4a3f","./knowledge/week18_ingested/12_记忆档案/W18-298AE1-link-selfcheck-report.md","reference","general","active"
"9a0675da","./knowledge/week18_ingested/12_记忆档案/W18-FAC561-2026-03-20-link-10-notion.md","reference","general","active"
"eb974804","./knowledge/week18_ingested/12_记忆档案/W18-879264-CONFIRMED_EXECUTION_PLAN.md","reference","general","active"
"5c1fb34c","./knowledge/week18_ingested/12_记忆档案/W18-5857E0-ERR-202603-0001.md","reference","general","active"
"1d04db0a","./knowledge/week18_ingested/12_记忆档案/W18-DFCED1-chen_guoxiang_profile_v1.md","reference","chen_guoxiang","active"
"b093cd53","./knowledge/week18_ingested/12_记忆档案/W18-1F3929-improvement-report-2026-03-15.md","reference","xu_sir","active"
"06b65bee","./knowledge/week18_ingested/12_记忆档案/W18-DAB307-2026-03-20-link-08-brave.md","reference","general","active"
"ef472c76","./knowledge/week18_ingested/12_记忆档案/W18-8C727C-fang_yifeng_profile_v2.md","reference","fang_yifeng","active"
"6222df2b","./knowledge/week18_ingested/12_记忆档案/W18-5B8F83-2026-03-20-link-12-chroma.md","reference","general","active"
"c6656864","./knowledge/week18_ingested/12_记忆档案/W18-F6A852-feishu-api-capability-tracker.md","reference","general","active"
"83a36f32","./knowledge/week18_ingested/12_记忆档案/W18-6C75DC-LOST_PROMISES_REGISTRY_UPDATED.md","reference","general","active"
"44e18e0e","./knowledge/week18_ingested/12_记忆档案/W18-473945-_build_report_v1.md","reference","xu_sir","active"
"73071779","./knowledge/week18_ingested/12_记忆档案/W18-4DE4AA-feishu-wecom-test-report-2026-03-27.md","reference","general","active"
"f3b90f3c","./knowledge/week18_ingested/12_记忆档案/W18-CF7407-2026-03-20-link-14-placeholder.md","reference","general","active"
"8a427828","./knowledge/week18_ingested/12_记忆档案/W18-CA0786-2026-03-20-link-15-placeholder.md","reference","general","active"
"79f4d3c2","./knowledge/week18_ingested/12_记忆档案/W18-1E8FF9-LINK_AUDIT_REPORT.md","reference","general","active"
"8ebdc2f0","./knowledge/week18_ingested/12_记忆档案/W18-40A755-2026-03-20-link-07-tavily.md","reference","xu_sir","active"
"6cd49a1f","./knowledge/week18_ingested/12_记忆档案/W18-F273C4-kimi_link_02_record.md","reference","xie_baojian","active"
"c5b5f945","./knowledge/week18_ingested/12_记忆档案/W18-DB525D-2026-03-20-link-02-openmaic.md","reference","xu_sir","active"
"d2f45d88","./knowledge/week18_ingested/12_记忆档案/W18-CF3C4B-2026-03-20-link-18-placeholder.md","reference","general","active"
"7b2c484e","./knowledge/week18_ingested/12_记忆档案/W18-2DF3BF-kimi_link_03_record.md","reference","xie_baojian","active"
"58fff0ae","./knowledge/week18_ingested/12_记忆档案/W18-F7486F-kimi_link_05_record.md","reference","general","active"
"933018c9","./knowledge/week18_ingested/12_记忆档案/W18-CF3959-AUDIT_EXECUTION_PLAN.md","reference","general","active"
"c3e0d9cf","./knowledge/week18_ingested/12_记忆档案/W18-387C82-2026-03-20-link-13-langchain.md","reference","xu_sir","active"
"ee76249a","./knowledge/week18_ingested/12_记忆档案/W18-271668-2026-03-21_资讯摘要.md","reference","general","active"
"8ba90986","./knowledge/week18_ingested/12_记忆档案/W18-78AAF0-2026-03-20-link-04-kimicli.md","reference","general","active"
"4ea0e457","./knowledge/week18_ingested/12_记忆档案/W18-CE1525-honesty-redline-selfcheck.md","reference","general","active"
"b8e9fe22","./knowledge/week18_ingested/WEEK18_REPORT.md","reference","general","active"
"b70b5aab","./knowledge/week10_ingested/11_Skill文档/W10-506E77-SKILL.md","methodology","general","active"
"1b9e6f7d","./knowledge/week10_ingested/11_Skill文档/W10-71A6AB-SKILL.md","methodology","general","active"
"9abbcda8","./knowledge/week10_ingested/11_Skill文档/W10-98DB9E-README.md","reference","general","active"
"edcb5bcf","./knowledge/week10_ingested/11_Skill文档/W10-228B4A-SKILL.md","methodology","general","active"
"a334946f","./knowledge/week10_ingested/11_Skill文档/W10-C8D75B-SKILL.md","methodology","general","active"
"d1721e5a","./knowledge/week10_ingested/11_Skill文档/W10-AB4A31-README.md","reference","general","active"
"b6a50df0","./knowledge/week10_ingested/11_Skill文档/W10-27767D-README.md","reference","general","active"
"e9520349","./knowledge/week10_ingested/11_Skill文档/W10-BB6853-SKILL.md","methodology","luo_han","active"
"a625b6fe","./knowledge/week10_ingested/11_Skill文档/W10-CFC5ED-SKILL.md","methodology","general","active"
"85ad9093","./knowledge/week10_ingested/11_Skill文档/W10-F45BAD-SKILL.md","methodology","general","active"
"41f393ce","./knowledge/week10_ingested/11_Skill文档/W10-B45591-SKILL.md","methodology","general","active"
"aacbac1d","./knowledge/week10_ingested/11_Skill文档/W10-A250E4-README.md","reference","general","active"
